id,car_id,policy_number,insurer_name,start_date,end_date,coverage_amount
11523,11523,POL-0011523-2025,Aviva,2025-04-02,2026-04-02,34000
11524,11524,POL-0011524-2025,Geico,2025-01-30,2026-01-30,47000
11525,11525,POL-0011525-2025,Zurich,2025-01-11,2026-01-11,59000
11526,11526,POL-0011526-2025,Allianz,2025-04-15,2026-04-15,27000
11527,11527,POL-0011527-2025,Generali,2025-01-21,2026-01-21,69000
11528,11528,POL-0011528-2025,StateFarm,2025-06-12,2026-06-12,59000
11529,11529,POL-0011529-2025,StateFarm,2025-03-08,2026-03-08,51000
11530,11530,POL-0011530-2025,Liberty Mutual,2025-03-26,2026-03-26,93000
11531,11531,POL-0011531-2025,Allianz,2025-06-19,2026-06-19,68000
11532,11532,POL-0011532-2024,Progressive,2024-12-22,2025-12-22,27000
11533,11533,POL-0011533-2025,Progressive,2025-06-18,2026-06-18,48000
11534,11534,POL-0011534-2025,MAPFRE,2025-05-08,2026-05-08,31000
11535,11535,POL-0011535-2025,AXA,2025-04-16,2026-04-16,35000
11536,11536,POL-0011536-2025,Aviva,2025-01-18,2026-01-18,20000
11537,11537,POL-0011537-2024,Geico,2024-12-26,2025-12-26,90000
11538,11538,POL-0011538-2025,AXA,2025-03-30,2026-03-30,20000
11539,11539,POL-0011539-2025,Allianz,2025-04-12,2026-04-12,71000
11540,11540,POL-0011540-2025,Progressive,2025-04-19,2026-04-19,23000
11541,11541,POL-0011541-2025,Generali,2025-05-16,2026-05-16,32000
11542,11542,POL-0011542-2025,MAPFRE,2025-02-04,2026-02-04,70000
11543,11543,POL-0011543-2025,MAPFRE,2025-06-19,2026-06-19,86000
11544,11544,POL-0011544-2025,StateFarm,2025-01-21,2026-01-21,42000
11545,11545,POL-0011545-2025,AXA,2025-03-07,2026-03-07,34000
11546,11546,POL-0011546-2024,Progressive,2024-12-13,2025-12-13,89000
11547,11547,POL-0011547-2025,Liberty Mutual,2025-04-01,2026-04-01,60000
11548,11548,POL-0011548-2025,Geico,2025-03-05,2026-03-05,61000
11549,11549,POL-0011549-2025,Allianz,2025-06-09,2026-06-09,28000
11550,11550,POL-0011550-2025,Generali,2025-01-08,2026-01-08,81000
11551,11551,POL-0011551-2025,Allianz,2025-03-17,2026-03-17,54000
11552,11552,POL-0011552-2025,Liberty Mutual,2025-04-25,2026-04-25,28000
11553,11553,POL-0011553-2025,MAPFRE,2025-03-22,2026-03-22,61000
11554,11554,POL-0011554-2025,MAPFRE,2025-02-10,2026-02-10,98000
11555,11555,POL-0011555-2025,StateFarm,2025-05-25,2026-05-25,43000
11556,11556,POL-0011556-2025,Aviva,2025-05-30,2026-05-30,72000
11557,11557,POL-0011557-2025,StateFarm,2025-02-19,2026-02-19,34000
11558,11558,POL-0011558-2025,Generali,2025-03-17,2026-03-17,52000
11559,11559,POL-0011559-2025,Generali,2025-02-20,2026-02-20,97000
11560,11560,POL-0011560-2025,MAPFRE,2025-05-02,2026-05-02,70000
11561,11561,POL-0011561-2025,Zurich,2025-03-18,2026-03-18,38000
11562,11562,POL-0011562-2025,AXA,2025-02-18,2026-02-18,57000
11563,11563,POL-0011563-2025,StateFarm,2025-03-08,2026-03-08,42000
11564,11564,POL-0011564-2025,Generali,2025-03-29,2026-03-29,96000
11565,11565,POL-0011565-2025,Progressive,2025-01-27,2026-01-27,40000
11566,11566,POL-0011566-2025,StateFarm,2025-06-16,2026-06-16,77000
11567,11567,POL-0011567-2025,Aviva,2025-06-01,2026-06-01,95000
11568,11568,POL-0011568-2025,Geico,2025-06-04,2026-06-04,37000
11569,11569,POL-0011569-2025,Zurich,2025-03-03,2026-03-03,83000
11570,11570,POL-0011570-2025,StateFarm,2025-05-12,2026-05-12,39000
11571,11571,POL-0011571-2025,MAPFRE,2025-06-09,2026-06-09,41000
11572,11572,POL-0011572-2025,StateFarm,2025-03-24,2026-03-24,40000
11573,11573,POL-0011573-2025,Geico,2025-06-17,2026-06-17,79000
11574,11574,POL-0011574-2025,MAPFRE,2025-04-06,2026-04-06,30000
11575,11575,POL-0011575-2025,Aviva,2025-01-13,2026-01-13,27000
11576,11576,POL-0011576-2025,StateFarm,2025-06-04,2026-06-04,95000
11577,11577,POL-0011577-2024,Geico,2024-12-15,2025-12-15,66000
11578,11578,POL-0011578-2025,Liberty Mutual,2025-06-07,2026-06-07,70000
11579,11579,POL-0011579-2025,Liberty Mutual,2025-06-08,2026-06-08,64000
11580,11580,POL-0011580-2025,StateFarm,2025-02-02,2026-02-02,44000
11581,11581,POL-0011581-2025,Liberty Mutual,2025-04-29,2026-04-29,20000
11582,11582,POL-0011582-2024,MAPFRE,2024-12-21,2025-12-21,48000
11583,11583,POL-0011583-2025,StateFarm,2025-05-17,2026-05-17,67000
11584,11584,POL-0011584-2025,Zurich,2025-01-07,2026-01-07,93000
11585,11585,POL-0011585-2025,Generali,2025-06-28,2026-06-28,54000
11586,11586,POL-0011586-2024,Aviva,2024-12-26,2025-12-26,27000
11587,11587,POL-0011587-2025,Aviva,2025-03-07,2026-03-07,85000
11588,11588,POL-0011588-2025,Allianz,2025-03-01,2026-03-01,68000
11589,11589,POL-0011589-2025,Progressive,2025-05-14,2026-05-14,20000
11590,11590,POL-0011590-2025,Liberty Mutual,2025-02-04,2026-02-04,88000
11591,11591,POL-0011591-2025,Zurich,2025-04-28,2026-04-28,92000
11592,11592,POL-0011592-2025,Zurich,2025-04-25,2026-04-25,66000
11593,11593,POL-0011593-2025,Zurich,2025-05-28,2026-05-28,41000
11594,11594,POL-0011594-2025,Progressive,2025-03-03,2026-03-03,22000
11595,11595,POL-0011595-2025,Geico,2025-05-06,2026-05-06,23000
11596,11596,POL-0011596-2024,Geico,2024-12-30,2025-12-30,32000
11597,11597,POL-0011597-2025,Aviva,2025-04-19,2026-04-19,80000
11598,11598,POL-0011598-2025,MAPFRE,2025-06-06,2026-06-06,32000
11599,11599,POL-0011599-2025,Progressive,2025-03-21,2026-03-21,47000
11600,11600,POL-0011600-2025,Progressive,2025-06-20,2026-06-20,60000
11601,11601,POL-0011601-2025,AXA,2025-02-18,2026-02-18,59000
11602,11602,POL-0011602-2025,Allianz,2025-03-04,2026-03-04,78000
11603,11603,POL-0011603-2025,AXA,2025-01-30,2026-01-30,88000
11604,11604,POL-0011604-2025,Aviva,2025-04-26,2026-04-26,58000
11605,11605,POL-0011605-2025,Aviva,2025-03-30,2026-03-30,41000
11606,11606,POL-0011606-2025,Zurich,2025-02-02,2026-02-02,73000
11607,11607,POL-0011607-2025,AXA,2025-04-05,2026-04-05,42000
11608,11608,POL-0011608-2025,Progressive,2025-04-13,2026-04-13,46000
11609,11609,POL-0011609-2025,Aviva,2025-05-02,2026-05-02,34000
11610,11610,POL-0011610-2025,Aviva,2025-04-02,2026-04-02,21000
11611,11611,POL-0011611-2025,Geico,2025-06-07,2026-06-07,79000
11612,11612,POL-0011612-2025,Generali,2025-06-01,2026-06-01,61000
11613,11613,POL-0011613-2024,Aviva,2024-12-27,2025-12-27,32000
11614,11614,POL-0011614-2025,Allianz,2025-01-31,2026-01-31,89000
11615,11615,POL-0011615-2025,Generali,2025-01-07,2026-01-07,37000
11616,11616,POL-0011616-2025,Aviva,2025-05-21,2026-05-21,70000
11617,11617,POL-0011617-2025,Progressive,2025-05-05,2026-05-05,37000
11618,11618,POL-0011618-2025,Zurich,2025-06-04,2026-06-04,47000
11619,11619,POL-0011619-2025,Geico,2025-04-16,2026-04-16,27000
11620,11620,POL-0011620-2025,AXA,2025-06-09,2026-06-09,36000
11621,11621,POL-0011621-2025,Allianz,2025-02-06,2026-02-06,82000
11622,11622,POL-0011622-2024,Zurich,2024-12-14,2025-12-14,24000
11623,11623,POL-0011623-2025,Aviva,2025-02-01,2026-02-01,39000
11624,11624,POL-0011624-2025,Geico,2025-05-11,2026-05-11,73000
11625,11625,POL-0011625-2024,Liberty Mutual,2024-12-26,2025-12-26,64000
11626,11626,POL-0011626-2025,StateFarm,2025-01-04,2026-01-04,57000
11627,11627,POL-0011627-2025,Liberty Mutual,2025-04-29,2026-04-29,45000
11628,11628,POL-0011628-2025,Generali,2025-04-08,2026-04-08,95000
11629,11629,POL-0011629-2025,MAPFRE,2025-06-03,2026-06-03,53000
11630,11630,POL-0011630-2025,Aviva,2025-05-24,2026-05-24,77000
11631,11631,POL-0011631-2025,Allianz,2025-02-21,2026-02-21,68000
11632,11632,POL-0011632-2025,Zurich,2025-04-24,2026-04-24,66000
11633,11633,POL-0011633-2025,MAPFRE,2025-05-17,2026-05-17,40000
11634,11634,POL-0011634-2025,StateFarm,2025-01-29,2026-01-29,36000
11635,11635,POL-0011635-2025,Allianz,2025-01-23,2026-01-23,22000
11636,11636,POL-0011636-2025,Allianz,2025-01-13,2026-01-13,36000
11637,11637,POL-0011637-2024,Geico,2024-12-11,2025-12-11,80000
11638,11638,POL-0011638-2025,AXA,2025-05-11,2026-05-11,75000
11639,11639,POL-0011639-2025,Aviva,2025-03-04,2026-03-04,66000
11640,11640,POL-0011640-2025,Liberty Mutual,2025-01-28,2026-01-28,73000
11641,11641,POL-0011641-2024,Allianz,2024-12-31,2025-12-31,55000
11642,11642,POL-0011642-2025,Allianz,2025-03-29,2026-03-29,55000
11643,11643,POL-0011643-2025,Aviva,2025-03-17,2026-03-17,34000
11644,11644,POL-0011644-2025,Allianz,2025-03-08,2026-03-08,34000
11645,11645,POL-0011645-2025,MAPFRE,2025-03-14,2026-03-14,36000
11646,11646,POL-0011646-2025,Geico,2025-06-13,2026-06-13,32000
11647,11647,POL-0011647-2025,Progressive,2025-04-15,2026-04-15,21000
11648,11648,POL-0011648-2025,Liberty Mutual,2025-02-10,2026-02-10,34000
11649,11649,POL-0011649-2025,Progressive,2025-06-11,2026-06-11,31000
11650,11650,POL-0011650-2025,Zurich,2025-02-23,2026-02-23,87000
11651,11651,POL-0011651-2025,Aviva,2025-04-26,2026-04-26,52000
11652,11652,POL-0011652-2025,Geico,2025-03-10,2026-03-10,91000
11653,11653,POL-0011653-2025,Liberty Mutual,2025-03-08,2026-03-08,78000
11654,11654,POL-0011654-2025,Progressive,2025-05-11,2026-05-11,64000
11655,11655,POL-0011655-2025,Generali,2025-03-11,2026-03-11,70000
11656,11656,POL-0011656-2025,MAPFRE,2025-03-17,2026-03-17,34000
11657,11657,POL-0011657-2025,Progressive,2025-04-02,2026-04-02,74000
11658,11658,POL-0011658-2025,Generali,2025-05-11,2026-05-11,26000
11659,11659,POL-0011659-2025,AXA,2025-03-16,2026-03-16,35000
11660,11660,POL-0011660-2025,Zurich,2025-06-10,2026-06-10,53000
11661,11661,POL-0011661-2025,StateFarm,2025-04-03,2026-04-03,79000
11662,11662,POL-0011662-2025,Zurich,2025-01-16,2026-01-16,63000
11663,11663,POL-0011663-2025,Progressive,2025-06-02,2026-06-02,80000
11664,11664,POL-0011664-2025,Zurich,2025-02-28,2026-02-28,58000
11665,11665,POL-0011665-2024,Zurich,2024-12-14,2025-12-14,58000
11666,11666,POL-0011666-2025,Progressive,2025-04-23,2026-04-23,26000
11667,11667,POL-0011667-2025,Progressive,2025-05-10,2026-05-10,50000
11668,11668,POL-0011668-2025,Generali,2025-06-28,2026-06-28,74000
11669,11669,POL-0011669-2025,Allianz,2025-06-12,2026-06-12,31000
11670,11670,POL-0011670-2025,Allianz,2025-04-10,2026-04-10,32000
11671,11671,POL-0011671-2025,Generali,2025-06-22,2026-06-22,21000
11672,11672,POL-0011672-2025,Liberty Mutual,2025-05-16,2026-05-16,76000
11673,11673,POL-0011673-2025,Geico,2025-06-28,2026-06-28,55000
11674,11674,POL-0011674-2025,Allianz,2025-03-16,2026-03-16,93000
11675,11675,POL-0011675-2025,Generali,2025-06-17,2026-06-17,87000
11676,11676,POL-0011676-2025,Geico,2025-06-22,2026-06-22,23000
11677,11677,POL-0011677-2024,Zurich,2024-12-30,2025-12-30,34000
11678,11678,POL-0011678-2025,Allianz,2025-02-03,2026-02-03,49000
11679,11679,POL-0011679-2025,StateFarm,2025-03-24,2026-03-24,28000
11680,11680,POL-0011680-2025,Liberty Mutual,2025-03-06,2026-03-06,96000
11681,11681,POL-0011681-2025,MAPFRE,2025-04-29,2026-04-29,35000
11682,11682,POL-0011682-2025,Aviva,2025-02-09,2026-02-09,50000
11683,11683,POL-0011683-2025,AXA,2025-05-18,2026-05-18,57000
11684,11684,POL-0011684-2025,Geico,2025-04-11,2026-04-11,28000
11685,11685,POL-0011685-2025,Geico,2025-03-15,2026-03-15,65000
11686,11686,POL-0011686-2025,AXA,2025-01-17,2026-01-17,78000
11687,11687,POL-0011687-2025,Generali,2025-05-27,2026-05-27,89000
11688,11688,POL-0011688-2025,Aviva,2025-06-07,2026-06-07,70000
11689,11689,POL-0011689-2025,Allianz,2025-05-08,2026-05-08,63000
11690,11690,POL-0011690-2025,Zurich,2025-03-24,2026-03-24,92000
11691,11691,POL-0011691-2025,Liberty Mutual,2025-01-16,2026-01-16,84000
11692,11692,POL-0011692-2025,Allianz,2025-02-12,2026-02-12,74000
11693,11693,POL-0011693-2025,Liberty Mutual,2025-03-01,2026-03-01,61000
11694,11694,POL-0011694-2025,MAPFRE,2025-03-04,2026-03-04,66000
11695,11695,POL-0011695-2024,StateFarm,2024-12-20,2025-12-20,83000
11696,11696,POL-0011696-2025,Allianz,2025-02-06,2026-02-06,82000
11697,11697,POL-0011697-2025,AXA,2025-02-15,2026-02-15,28000
11698,11698,POL-0011698-2025,AXA,2025-06-14,2026-06-14,76000
11699,11699,POL-0011699-2025,StateFarm,2025-03-06,2026-03-06,76000
11700,11700,POL-0011700-2024,Progressive,2024-12-14,2025-12-14,92000
11701,11701,POL-0011701-2025,StateFarm,2025-05-13,2026-05-13,22000
11702,11702,POL-0011702-2025,Liberty Mutual,2025-01-14,2026-01-14,96000
11703,11703,POL-0011703-2025,Progressive,2025-06-01,2026-06-01,32000
11704,11704,POL-0011704-2025,Generali,2025-03-28,2026-03-28,78000
11705,11705,POL-0011705-2025,AXA,2025-06-15,2026-06-15,74000
11706,11706,POL-0011706-2025,Aviva,2025-04-08,2026-04-08,99000
11707,11707,POL-0011707-2025,Liberty Mutual,2025-06-05,2026-06-05,21000
11708,11708,POL-0011708-2025,Aviva,2025-05-29,2026-05-29,57000
11709,11709,POL-0011709-2025,Liberty Mutual,2025-05-22,2026-05-22,74000
11710,11710,POL-0011710-2025,Aviva,2025-05-02,2026-05-02,20000
11711,11711,POL-0011711-2024,Aviva,2024-12-25,2025-12-25,90000
11712,11712,POL-0011712-2025,Progressive,2025-04-07,2026-04-07,33000
11713,11713,POL-0011713-2025,Allianz,2025-06-01,2026-06-01,52000
11714,11714,POL-0011714-2025,Geico,2025-05-27,2026-05-27,71000
11715,11715,POL-0011715-2024,Zurich,2024-12-20,2025-12-20,66000
11716,11716,POL-0011716-2025,StateFarm,2025-04-02,2026-04-02,66000
11717,11717,POL-0011717-2025,StateFarm,2025-03-01,2026-03-01,62000
11718,11718,POL-0011718-2025,MAPFRE,2025-01-31,2026-01-31,69000
11719,11719,POL-0011719-2025,MAPFRE,2025-03-22,2026-03-22,49000
11720,11720,POL-0011720-2025,MAPFRE,2025-03-10,2026-03-10,99000
11721,11721,POL-0011721-2025,Liberty Mutual,2025-02-04,2026-02-04,51000
11722,11722,POL-0011722-2025,Progressive,2025-03-10,2026-03-10,61000
11723,11723,POL-0011723-2025,Liberty Mutual,2025-04-19,2026-04-19,86000
11724,11724,POL-0011724-2025,Liberty Mutual,2025-05-26,2026-05-26,80000
11725,11725,POL-0011725-2025,Geico,2025-03-03,2026-03-03,51000
11726,11726,POL-0011726-2025,Progressive,2025-03-08,2026-03-08,42000
11727,11727,POL-0011727-2025,Zurich,2025-03-16,2026-03-16,66000
11728,11728,POL-0011728-2025,Aviva,2025-04-13,2026-04-13,76000
11729,11729,POL-0011729-2025,Zurich,2025-05-15,2026-05-15,96000
11730,11730,POL-0011730-2025,Geico,2025-06-18,2026-06-18,44000
11731,11731,POL-0011731-2025,Geico,2025-05-12,2026-05-12,46000
11732,11732,POL-0011732-2025,StateFarm,2025-02-28,2026-02-28,63000
11733,11733,POL-0011733-2025,MAPFRE,2025-06-04,2026-06-04,22000
11734,11734,POL-0011734-2025,Generali,2025-05-09,2026-05-09,81000
11735,11735,POL-0011735-2025,AXA,2025-05-20,2026-05-20,44000
11736,11736,POL-0011736-2025,StateFarm,2025-05-13,2026-05-13,68000
11737,11737,POL-0011737-2025,Progressive,2025-03-17,2026-03-17,34000
11738,11738,POL-0011738-2025,Generali,2025-02-21,2026-02-21,27000
11739,11739,POL-0011739-2025,AXA,2025-04-09,2026-04-09,51000
11740,11740,POL-0011740-2024,MAPFRE,2024-12-22,2025-12-22,58000
11741,11741,POL-0011741-2025,Aviva,2025-03-05,2026-03-05,86000
11742,11742,POL-0011742-2025,Progressive,2025-05-23,2026-05-23,76000
11743,11743,POL-0011743-2025,StateFarm,2025-06-24,2026-06-24,98000
11744,11744,POL-0011744-2025,Allianz,2025-05-27,2026-05-27,89000
11745,11745,POL-0011745-2025,Liberty Mutual,2025-05-22,2026-05-22,32000
11746,11746,POL-0011746-2025,Generali,2025-01-04,2026-01-04,89000
11747,11747,POL-0011747-2025,Aviva,2025-01-06,2026-01-06,87000
11748,11748,POL-0011748-2025,Zurich,2025-03-26,2026-03-26,49000
11749,11749,POL-0011749-2025,Geico,2025-06-21,2026-06-21,98000
11750,11750,POL-0011750-2025,Aviva,2025-03-06,2026-03-06,20000
11751,11751,POL-0011751-2025,StateFarm,2025-06-15,2026-06-15,98000
11752,11752,POL-0011752-2025,Generali,2025-01-07,2026-01-07,93000
11753,11753,POL-0011753-2025,Liberty Mutual,2025-06-22,2026-06-22,32000
11754,11754,POL-0011754-2024,Allianz,2024-12-30,2025-12-30,97000
11755,11755,POL-0011755-2025,Allianz,2025-04-03,2026-04-03,91000
11756,11756,POL-0011756-2025,Aviva,2025-06-10,2026-06-10,49000
11757,11757,POL-0011757-2025,Allianz,2025-05-05,2026-05-05,70000
11758,11758,POL-0011758-2025,Geico,2025-06-21,2026-06-21,93000
11759,11759,POL-0011759-2025,Allianz,2025-06-20,2026-06-20,81000
11760,11760,POL-0011760-2025,AXA,2025-06-17,2026-06-17,34000
11761,11761,POL-0011761-2025,Zurich,2025-01-18,2026-01-18,99000
11762,11762,POL-0011762-2025,Zurich,2025-05-31,2026-05-31,94000
11763,11763,POL-0011763-2025,Geico,2025-01-25,2026-01-25,91000
11764,11764,POL-0011764-2025,MAPFRE,2025-05-04,2026-05-04,99000
11765,11765,POL-0011765-2025,MAPFRE,2025-05-08,2026-05-08,28000
11766,11766,POL-0011766-2025,Liberty Mutual,2025-04-13,2026-04-13,60000
11767,11767,POL-0011767-2025,Allianz,2025-04-26,2026-04-26,36000
11768,11768,POL-0011768-2025,Aviva,2025-04-02,2026-04-02,69000
11769,11769,POL-0011769-2025,Liberty Mutual,2025-02-09,2026-02-09,50000
11770,11770,POL-0011770-2025,Aviva,2025-05-10,2026-05-10,42000
11771,11771,POL-0011771-2025,StateFarm,2025-05-18,2026-05-18,81000
11772,11772,POL-0011772-2024,Progressive,2024-12-31,2025-12-31,32000
11773,11773,POL-0011773-2024,StateFarm,2024-12-31,2025-12-31,95000
11774,11774,POL-0011774-2025,AXA,2025-01-08,2026-01-08,79000
11775,11775,POL-0011775-2024,Allianz,2024-12-14,2025-12-14,83000
11776,11776,POL-0011776-2025,Zurich,2025-01-16,2026-01-16,82000
11777,11777,POL-0011777-2025,Progressive,2025-02-06,2026-02-06,52000
11778,11778,POL-0011778-2025,AXA,2025-06-16,2026-06-16,58000
11779,11779,POL-0011779-2025,AXA,2025-05-28,2026-05-28,61000
11780,11780,POL-0011780-2025,Geico,2025-03-20,2026-03-20,97000
11781,11781,POL-0011781-2024,Liberty Mutual,2024-12-22,2025-12-22,90000
11782,11782,POL-0011782-2024,Zurich,2024-12-13,2025-12-13,25000
11783,11783,POL-0011783-2025,Progressive,2025-02-22,2026-02-22,62000
11784,11784,POL-0011784-2025,Zurich,2025-06-23,2026-06-23,21000
11785,11785,POL-0011785-2025,MAPFRE,2025-02-18,2026-02-18,60000
11786,11786,POL-0011786-2025,Aviva,2025-01-15,2026-01-15,92000
11787,11787,POL-0011787-2025,MAPFRE,2025-01-20,2026-01-20,51000
11788,11788,POL-0011788-2025,Liberty Mutual,2025-06-12,2026-06-12,53000
11789,11789,POL-0011789-2025,Geico,2025-01-25,2026-01-25,21000
11790,11790,POL-0011790-2025,Progressive,2025-06-28,2026-06-28,62000
11791,11791,POL-0011791-2025,Zurich,2025-05-11,2026-05-11,41000
11792,11792,POL-0011792-2025,Aviva,2025-06-18,2026-06-18,73000
11793,11793,POL-0011793-2025,AXA,2025-06-05,2026-06-05,97000
11794,11794,POL-0011794-2025,Liberty Mutual,2025-06-28,2026-06-28,27000
11795,11795,POL-0011795-2025,Aviva,2025-06-23,2026-06-23,41000
11796,11796,POL-0011796-2024,Geico,2024-12-25,2025-12-25,42000
11797,11797,POL-0011797-2025,Liberty Mutual,2025-06-23,2026-06-23,37000
11798,11798,POL-0011798-2025,Geico,2025-06-02,2026-06-02,76000
11799,11799,POL-0011799-2025,Allianz,2025-01-15,2026-01-15,56000
11800,11800,POL-0011800-2025,AXA,2025-03-20,2026-03-20,47000
11801,11801,POL-0011801-2024,Progressive,2024-12-20,2025-12-20,78000
11802,11802,POL-0011802-2025,MAPFRE,2025-04-01,2026-04-01,29000
11803,11803,POL-0011803-2025,Geico,2025-04-29,2026-04-29,28000
11804,11804,POL-0011804-2025,AXA,2025-03-13,2026-03-13,60000
11805,11805,POL-0011805-2025,Allianz,2025-06-20,2026-06-20,78000
11806,11806,POL-0011806-2025,MAPFRE,2025-06-28,2026-06-28,47000
11807,11807,POL-0011807-2025,Geico,2025-01-04,2026-01-04,38000
11808,11808,POL-0011808-2025,StateFarm,2025-05-20,2026-05-20,44000
11809,11809,POL-0011809-2025,Aviva,2025-03-08,2026-03-08,86000
11810,11810,POL-0011810-2025,AXA,2025-02-20,2026-02-20,22000
11811,11811,POL-0011811-2025,MAPFRE,2025-03-31,2026-03-31,41000
11812,11812,POL-0011812-2025,Liberty Mutual,2025-01-11,2026-01-11,33000
11813,11813,POL-0011813-2025,Liberty Mutual,2025-05-23,2026-05-23,47000
11814,11814,POL-0011814-2025,Allianz,2025-05-23,2026-05-23,45000
11815,11815,POL-0011815-2024,AXA,2024-12-30,2025-12-30,72000
11816,11816,POL-0011816-2025,AXA,2025-04-09,2026-04-09,56000
11817,11817,POL-0011817-2025,AXA,2025-05-17,2026-05-17,40000
11818,11818,POL-0011818-2024,Progressive,2024-12-17,2025-12-17,42000
11819,11819,POL-0011819-2025,Allianz,2025-02-18,2026-02-18,34000
11820,11820,POL-0011820-2025,MAPFRE,2025-03-18,2026-03-18,54000
11821,11821,POL-0011821-2024,Aviva,2024-12-12,2025-12-12,82000
11822,11822,POL-0011822-2025,Liberty Mutual,2025-04-03,2026-04-03,56000
11823,11823,POL-0011823-2025,MAPFRE,2025-03-23,2026-03-23,48000
11824,11824,POL-0011824-2025,Geico,2025-01-07,2026-01-07,49000
11825,11825,POL-0011825-2025,Allianz,2025-05-06,2026-05-06,30000
11826,11826,POL-0011826-2025,Generali,2025-06-11,2026-06-11,99000
11827,11827,POL-0011827-2025,AXA,2025-06-12,2026-06-12,77000
11828,11828,POL-0011828-2025,Geico,2025-04-09,2026-04-09,96000
11829,11829,POL-0011829-2025,Progressive,2025-01-30,2026-01-30,82000
11830,11830,POL-0011830-2025,Aviva,2025-05-19,2026-05-19,28000
11831,11831,POL-0011831-2025,StateFarm,2025-05-23,2026-05-23,61000
11832,11832,POL-0011832-2025,Generali,2025-06-05,2026-06-05,81000
11833,11833,POL-0011833-2025,Geico,2025-06-19,2026-06-19,97000
11834,11834,POL-0011834-2025,Zurich,2025-06-10,2026-06-10,27000
11835,11835,POL-0011835-2025,Aviva,2025-04-15,2026-04-15,83000
11836,11836,POL-0011836-2025,Progressive,2025-01-12,2026-01-12,68000
11837,11837,POL-0011837-2025,Generali,2025-02-14,2026-02-14,42000
11838,11838,POL-0011838-2025,Allianz,2025-06-25,2026-06-25,92000
11839,11839,POL-0011839-2025,Geico,2025-06-23,2026-06-23,61000
11840,11840,POL-0011840-2025,StateFarm,2025-04-15,2026-04-15,54000
11841,11841,POL-0011841-2025,Allianz,2025-02-10,2026-02-10,21000
11842,11842,POL-0011842-2024,Liberty Mutual,2024-12-24,2025-12-24,64000
11843,11843,POL-0011843-2025,Aviva,2025-02-07,2026-02-07,79000
11844,11844,POL-0011844-2025,Allianz,2025-03-22,2026-03-22,84000
11845,11845,POL-0011845-2025,Generali,2025-06-10,2026-06-10,62000
11846,11846,POL-0011846-2025,StateFarm,2025-03-20,2026-03-20,33000
11847,11847,POL-0011847-2025,Geico,2025-03-22,2026-03-22,30000
11848,11848,POL-0011848-2025,Geico,2025-02-14,2026-02-14,37000
